PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Has_Cabin,FamilySize,IsAlone,AgeGroup,FareGroup,Title
588,0,3,"Passenger_588, Mr/Mrs. John",female,59.0,0,2,A/5 23334,12.563396528853309,S,0,3,0,Middle-aged,Medium,Rare
589,1,2,"Passenger_589, Mr/Mrs. John",female,28.0,0,1,A/5 38615,127.5889878997582,S,0,2,0,Adult,Very High,Rare
590,0,3,"Passenger_590, Mr/Mrs. John",female,16.0,1,1,A/5 17903,4.631476341978476,C,0,3,0,Teenager,Low,Rare
591,1,1,"Passenger_591, Mr/Mrs. John",female,17.0,2,0,A/5 38527,12.097660662056656,S,1,3,0,Teenager,Medium,Rare
592,1,3,"Passenger_592, Mr/Mrs. John",male,13.0,0,1,A/5 25629,21.265764393289498,Q,0,2,0,Teenager,Medium,Rare
593,0,1,"Passenger_593, Mr/Mrs. John",female,13.0,0,0,A/5 68008,20.80277822580523,S,1,1,1,Teenager,Medium,Rare
594,0,2,"Passenger_594, Mr/Mrs. John",male,21.0,0,0,A/5 93276,20.39871597990848,S,1,1,1,Adult,Medium,Rare
595,1,2,"Passenger_595, Mr/Mrs. John",male,41.0,0,0,A/5 36708,6.186317569719478,S,0,1,1,Middle-aged,Low,Rare
596,1,2,"Passenger_596, Mr/Mrs. John",female,15.0,0,0,A/5 20860,5.010396719924831,S,0,1,1,Teenager,Low,Rare
597,0,3,"Passenger_597, Mr/Mrs. John",male,74.0,0,0,A/5 27438,9.409892627003636,S,0,1,1,Senior,Low,Rare
598,1,2,"Passenger_598, Mr/Mrs. John",female,53.0,1,0,A/5 77300,78.70543495218433,C,1,2,0,Middle-aged,Very High,Rare
599,1,2,"Passenger_599, Mr/Mrs. John",female,41.0,0,0,A/5 81545,3.839040453290194,S,0,1,1,Middle-aged,Low,Rare
600,1,1,"Passenger_600, Mr/Mrs. John",female,41.0,0,0,A/5 30842,45.32623245506616,C,0,1,1,Middle-aged,Very High,Rare
601,1,2,"Passenger_601, Mr/Mrs. John",female,52.0,4,0,A/5 70213,45.34250073062655,C,0,5,0,Middle-aged,Very High,Rare
602,1,1,"Passenger_602, Mr/Mrs. John",male,1.0,0,0,A/5 52372,53.10475314589473,C,0,1,1,Child,Very High,Rare
603,1,1,"Passenger_603, Mr/Mrs. John",male,75.0,0,0,A/5 78906,69.66305549520281,S,1,1,1,Senior,Very High,Rare
604,0,3,"Passenger_604, Mr/Mrs. John",male,9.0,0,1,A/5 48744,9.766927218157372,S,0,2,0,Child,Medium,Rare
605,0,3,"Passenger_605, Mr/Mrs. John",male,12.0,0,0,A/5 67442,8.138367499912597,C,1,1,1,Child,Low,Rare
606,0,3,"Passenger_606, Mr/Mrs. John",male,78.0,0,0,A/5 95990,20.0458928038839,C,0,1,1,Senior,Medium,Rare
607,0,3,"Passenger_607, Mr/Mrs. John",female,8.0,1,0,A/5 13650,9.856195365085089,Q,1,2,0,Child,Medium,Rare
608,1,2,"Passenger_608, Mr/Mrs. John",female,62.0,0,1,A/5 55117,42.41360070052773,S,0,2,0,Senior,High,Rare
609,0,3,"Passenger_609, Mr/Mrs. John",male,42.0,0,0,A/5 62772,32.333933669070056,S,1,1,1,Middle-aged,High,Rare
610,0,3,"Passenger_610, Mr/Mrs. John",male,11.0,0,0,A/5 13190,66.5389776304454,S,1,1,1,Child,Very High,Rare
611,0,3,"Passenger_611, Mr/Mrs. John",male,17.0,0,0,A/5 58113,2.76359885153574,S,0,1,1,Teenager,Low,Rare
612,0,1,"Passenger_612, Mr/Mrs. John",male,40.0,1,0,A/5 18789,78.91471666684077,C,0,2,0,Middle-aged,Very High,Rare
613,0,2,"Passenger_613, Mr/Mrs. John",female,6.0,1,0,A/5 42125,11.11097093544471,S,0,2,0,Child,Medium,Rare
614,0,2,"Passenger_614, Mr/Mrs. John",male,37.0,0,0,A/5 27459,21.590622191934614,S,1,1,1,Middle-aged,Medium,Rare
615,1,2,"Passenger_615, Mr/Mrs. John",male,54.0,1,0,A/5 45418,18.474943541012465,S,0,2,0,Middle-aged,Medium,Rare
616,0,3,"Passenger_616, Mr/Mrs. John",male,41.0,0,0,A/5 57085,45.709303864012,S,0,1,1,Middle-aged,Very High,Rare
617,1,3,"Passenger_617, Mr/Mrs. John",male,11.0,3,0,A/5 28768,17.449664386009616,S,0,4,0,Child,Medium,Rare
618,1,3,"Passenger_618, Mr/Mrs. John",male,21.0,0,0,A/5 59961,91.9825828628371,S,1,1,1,Adult,Very High,Rare
619,0,3,"Passenger_619, Mr/Mrs. John",male,63.0,3,0,A/5 91099,74.50401521975049,C,0,4,0,Senior,Very High,Rare
620,1,3,"Passenger_620, Mr/Mrs. John",male,41.0,1,0,A/5 37885,65.82351385697035,C,0,2,0,Middle-aged,Very High,Rare
621,0,3,"Passenger_621, Mr/Mrs. John",male,17.0,0,0,A/5 97421,2.365588956359032,Q,0,1,1,Teenager,Low,Rare
622,0,3,"Passenger_622, Mr/Mrs. John",male,56.0,0,0,A/5 71082,61.62936851566207,S,0,1,1,Middle-aged,Very High,Rare
623,1,1,"Passenger_623, Mr/Mrs. John",female,66.0,4,0,A/5 16895,48.69085901658246,S,1,5,0,Senior,Very High,Rare
624,0,1,"Passenger_624, Mr/Mrs. John",male,37.0,1,1,A/5 60311,3.496685688507598,S,0,3,0,Middle-aged,Low,Rare
625,0,1,"Passenger_625, Mr/Mrs. John",male,68.0,0,2,A/5 99494,3.636248832846984,S,0,3,0,Senior,Low,Rare
626,0,3,"Passenger_626, Mr/Mrs. John",male,49.0,1,0,A/5 77067,3.412943243916814,C,0,2,0,Middle-aged,Low,Rare
627,0,3,"Passenger_627, Mr/Mrs. John",female,58.0,0,0,A/5 81017,0.3647134828646924,C,1,1,1,Middle-aged,Low,Rare
628,1,2,"Passenger_628, Mr/Mrs. John",male,58.0,0,0,A/5 33932,25.455277274119997,S,1,1,1,Middle-aged,High,Rare
629,1,3,"Passenger_629, Mr/Mrs. John",female,60.0,0,1,A/5 31360,116.0521433136598,C,0,2,0,Middle-aged,Very High,Rare
630,1,1,"Passenger_630, Mr/Mrs. John",male,58.0,0,0,A/5 64847,18.47912014146648,S,0,1,1,Middle-aged,Medium,Rare
631,0,3,"Passenger_631, Mr/Mrs. John",male,56.0,1,0,A/5 95468,24.90166048334032,S,0,2,0,Middle-aged,High,Rare
632,1,2,"Passenger_632, Mr/Mrs. John",male,1.0,0,1,A/5 48931,110.11443105250363,S,0,2,0,Child,Very High,Rare
633,1,1,"Passenger_633, Mr/Mrs. John",male,41.0,1,0,A/5 65823,9.42770217293238,Q,0,2,0,Middle-aged,Low,Rare
634,0,3,"Passenger_634, Mr/Mrs. John",female,63.0,0,1,A/5 48032,62.56785136020226,S,0,2,0,Senior,Very High,Rare
635,0,2,"Passenger_635, Mr/Mrs. John",male,4.0,0,0,A/5 91426,25.296592350153023,S,0,1,1,Child,High,Rare
636,0,2,"Passenger_636, Mr/Mrs. John",male,41.0,0,0,A/5 28807,26.96810889516904,C,0,1,1,Middle-aged,High,Rare
637,0,2,"Passenger_637, Mr/Mrs. John",male,41.0,0,1,A/5 21767,13.450749387470884,S,0,2,0,Middle-aged,Medium,Rare
638,0,3,"Passenger_638, Mr/Mrs. John",male,56.0,0,0,A/5 18071,26.38681187224492,Q,1,1,1,Middle-aged,High,Rare
639,0,3,"Passenger_639, Mr/Mrs. John",male,14.0,0,0,A/5 63413,2.430574628536855,C,0,1,1,Teenager,Low,Rare
640,0,2,"Passenger_640, Mr/Mrs. John",male,34.0,0,0,A/5 36149,46.29293445132715,S,1,1,1,Adult,Very High,Rare
641,1,3,"Passenger_641, Mr/Mrs. John",female,41.0,0,2,A/5 25540,10.721156303094276,S,1,3,0,Middle-aged,Medium,Rare
642,1,3,"Passenger_642, Mr/Mrs. John",male,41.0,0,0,A/5 80248,69.94449440277192,S,1,1,1,Middle-aged,Very High,Rare
643,0,2,"Passenger_643, Mr/Mrs. John",male,41.0,0,0,A/5 95435,14.676149440847256,S,1,1,1,Middle-aged,Medium,Rare
644,1,2,"Passenger_644, Mr/Mrs. John",female,20.0,1,0,A/5 29787,4.931588569744489,C,0,2,0,Adult,Low,Rare
645,1,1,"Passenger_645, Mr/Mrs. John",male,10.0,1,0,A/5 30982,38.09081905393688,S,0,2,0,Child,High,Rare
646,1,1,"Passenger_646, Mr/Mrs. John",female,41.0,0,0,A/5 32606,5.754190905532793,C,0,1,1,Middle-aged,Low,Rare
647,0,3,"Passenger_647, Mr/Mrs. John",male,67.0,0,0,A/5 20150,44.83602778715901,S,0,1,1,Senior,Very High,Rare
648,0,1,"Passenger_648, Mr/Mrs. John",female,15.0,0,0,A/5 95929,110.25705373369784,S,0,1,1,Teenager,Very High,Rare
649,0,3,"Passenger_649, Mr/Mrs. John",male,53.0,2,2,A/5 56936,48.3871161799389,C,0,5,0,Middle-aged,Very High,Rare
650,0,3,"Passenger_650, Mr/Mrs. John",female,47.0,0,0,A/5 18593,0.7265621986255923,S,0,1,1,Middle-aged,Low,Rare
651,1,1,"Passenger_651, Mr/Mrs. John",female,50.0,0,0,A/5 27358,29.312167768383578,C,0,1,1,Middle-aged,High,Rare
652,0,3,"Passenger_652, Mr/Mrs. John",male,4.0,0,0,A/5 92143,38.04130789968902,S,0,1,1,Child,High,Rare
653,1,2,"Passenger_653, Mr/Mrs. John",female,55.0,0,0,A/5 47381,55.858935846435415,S,0,1,1,Middle-aged,Very High,Rare
654,0,3,"Passenger_654, Mr/Mrs. John",male,41.0,0,2,A/5 38074,1.8442098799867328,S,0,3,0,Middle-aged,Low,Rare
655,0,3,"Passenger_655, Mr/Mrs. John",male,66.0,1,0,A/5 30595,20.93228321138323,Q,0,2,0,Senior,Medium,Rare
656,1,3,"Passenger_656, Mr/Mrs. John",male,41.0,0,0,A/5 54194,24.528504550202666,S,0,1,1,Middle-aged,High,Rare
657,0,3,"Passenger_657, Mr/Mrs. John",male,49.0,0,0,A/5 59377,5.9288240417836855,S,0,1,1,Middle-aged,Low,Rare
658,0,1,"Passenger_658, Mr/Mrs. John",male,62.0,0,0,A/5 36853,12.4566927156573,C,1,1,1,Senior,Medium,Rare
659,1,3,"Passenger_659, Mr/Mrs. John",male,38.0,0,0,A/5 83719,18.566864428829785,C,0,1,1,Middle-aged,Medium,Rare
660,0,3,"Passenger_660, Mr/Mrs. John",male,52.0,1,0,A/5 30661,57.312571904833824,C,1,2,0,Middle-aged,Very High,Rare
661,0,3,"Passenger_661, Mr/Mrs. John",female,25.0,0,0,A/5 60493,84.82663386749113,C,0,1,1,Adult,Very High,Rare
662,1,3,"Passenger_662, Mr/Mrs. John",female,41.0,1,0,A/5 46495,31.679958657473804,S,1,2,0,Middle-aged,High,Rare
663,0,3,"Passenger_663, Mr/Mrs. John",male,41.0,0,0,A/5 23703,16.0779591500146,C,0,1,1,Middle-aged,Medium,Rare
664,1,1,"Passenger_664, Mr/Mrs. John",male,47.0,0,0,A/5 63080,9.37828027077809,S,0,1,1,Middle-aged,Low,Rare
665,1,1,"Passenger_665, Mr/Mrs. John",male,41.0,2,3,A/5 40815,128.7975075661431,S,0,6,0,Middle-aged,Very High,Rare
666,0,3,"Passenger_666, Mr/Mrs. John",male,21.0,0,0,A/5 39565,130.42300751392878,C,0,1,1,Adult,Very High,Rare
667,0,2,"Passenger_667, Mr/Mrs. John",male,23.0,1,0,A/5 73321,82.87871538573019,C,0,2,0,Adult,Very High,Rare
668,0,3,"Passenger_668, Mr/Mrs. John",male,40.0,0,0,A/5 68453,49.28750173516303,S,0,1,1,Middle-aged,Very High,Rare
669,0,3,"Passenger_669, Mr/Mrs. John",male,52.0,1,0,A/5 98478,12.61434032384325,S,0,2,0,Middle-aged,Medium,Rare
670,1,2,"Passenger_670, Mr/Mrs. John",female,41.0,0,0,A/5 43161,54.34469658264838,S,0,1,1,Middle-aged,Very High,Rare
671,1,1,"Passenger_671, Mr/Mrs. John",male,61.0,0,2,A/5 65991,16.81885114582043,S,0,3,0,Senior,Medium,Rare
672,0,3,"Passenger_672, Mr/Mrs. John",male,53.0,1,0,A/5 19716,12.661531402103408,Q,0,2,0,Middle-aged,Medium,Rare
673,0,2,"Passenger_673, Mr/Mrs. John",male,56.0,2,2,A/5 43349,43.710843748967946,S,0,5,0,Middle-aged,High,Rare
674,0,3,"Passenger_674, Mr/Mrs. John",male,41.0,1,0,A/5 57098,2.656176449332128,S,0,2,0,Middle-aged,Low,Rare
675,0,2,"Passenger_675, Mr/Mrs. John",male,69.0,1,0,A/5 10132,1.593008475380135,S,1,2,0,Senior,Low,Rare
676,1,3,"Passenger_676, Mr/Mrs. John",male,41.0,1,2,A/5 61990,19.01194733775332,Q,0,4,0,Middle-aged,Medium,Rare
677,1,1,"Passenger_677, Mr/Mrs. John",male,65.0,0,0,A/5 78921,18.878042259475624,C,0,1,1,Senior,Medium,Rare
678,1,3,"Passenger_678, Mr/Mrs. John",male,51.0,0,2,A/5 46538,72.3183556818478,S,0,3,0,Middle-aged,Very High,Rare
679,0,3,"Passenger_679, Mr/Mrs. John",female,76.0,0,0,A/5 17213,4.315202753522023,S,0,1,1,Senior,Low,Rare
680,0,3,"Passenger_680, Mr/Mrs. John",female,77.0,0,2,A/5 54223,4.210306801543843,S,1,3,0,Senior,Low,Rare
681,1,1,"Passenger_681, Mr/Mrs. John",male,63.0,0,0,A/5 78371,5.104847064133454,S,0,1,1,Senior,Low,Rare
682,1,3,"Passenger_682, Mr/Mrs. John",male,54.0,0,0,A/5 78274,0.965995163809162,C,0,1,1,Middle-aged,Low,Rare
683,0,3,"Passenger_683, Mr/Mrs. John",male,73.0,0,0,A/5 14134,2.381904394872303,S,0,1,1,Senior,Low,Rare
684,1,1,"Passenger_684, Mr/Mrs. John",male,41.0,1,0,A/5 49601,34.50966367934382,S,0,2,0,Middle-aged,High,Rare
685,0,1,"Passenger_685, Mr/Mrs. John",male,56.0,0,0,A/5 83889,18.07687401513605,C,0,1,1,Middle-aged,Medium,Rare
686,0,1,"Passenger_686, Mr/Mrs. John",male,31.0,0,0,A/5 25690,46.151774965757845,S,0,1,1,Adult,Very High,Rare
687,0,3,"Passenger_687, Mr/Mrs. John",male,41.0,0,0,A/5 11909,156.99094484835135,S,0,1,1,Middle-aged,Very High,Rare
688,0,3,"Passenger_688, Mr/Mrs. John",male,55.0,1,0,A/5 90032,34.431184351151245,S,1,2,0,Middle-aged,High,Rare
689,1,3,"Passenger_689, Mr/Mrs. John",male,1.0,1,1,A/5 22062,1.656734637717085,S,0,3,0,Child,Low,Rare
690,1,1,"Passenger_690, Mr/Mrs. John",female,63.0,0,0,A/5 85386,3.5341843416402186,S,0,1,1,Senior,Low,Rare
691,1,2,"Passenger_691, Mr/Mrs. John",female,42.0,0,0,A/5 44731,68.11731560428095,Q,1,1,1,Middle-aged,Very High,Rare
692,0,3,"Passenger_692, Mr/Mrs. John",female,22.0,0,0,A/5 15153,23.99068637247023,S,0,1,1,Adult,High,Rare
693,0,3,"Passenger_693, Mr/Mrs. John",male,8.0,0,0,A/5 20481,55.745255039463856,S,0,1,1,Child,Very High,Rare
694,0,3,"Passenger_694, Mr/Mrs. John",female,41.0,0,0,A/5 76425,62.150508198087934,S,0,1,1,Middle-aged,Very High,Rare
695,1,1,"Passenger_695, Mr/Mrs. John",male,41.0,0,0,A/5 73600,84.05053083818744,S,0,1,1,Middle-aged,Very High,Rare
696,1,3,"Passenger_696, Mr/Mrs. John",female,13.0,0,2,A/5 94981,95.75431053384138,Q,1,3,0,Teenager,Very High,Rare
697,0,2,"Passenger_697, Mr/Mrs. John",male,41.0,0,1,A/5 81997,25.897267356410083,Q,1,2,0,Middle-aged,High,Rare
698,1,2,"Passenger_698, Mr/Mrs. John",female,78.0,2,0,A/5 38205,13.345995371258594,S,0,3,0,Senior,Medium,Rare
699,0,3,"Passenger_699, Mr/Mrs. John",male,35.0,2,0,A/5 98887,104.531823630253,C,0,3,0,Adult,Very High,Rare
700,0,3,"Passenger_700, Mr/Mrs. John",female,72.0,0,0,A/5 91542,25.368342389239796,S,0,1,1,Senior,High,Rare
701,0,3,"Passenger_701, Mr/Mrs. John",female,54.0,0,0,A/5 54149,2.125114947795059,S,0,1,1,Middle-aged,Low,Rare
702,0,1,"Passenger_702, Mr/Mrs. John",male,13.0,0,0,A/5 59112,32.94060104979618,S,0,1,1,Teenager,High,Rare
703,0,1,"Passenger_703, Mr/Mrs. John",male,35.0,0,0,A/5 20940,28.350945704991137,S,0,1,1,Adult,High,Rare
704,0,3,"Passenger_704, Mr/Mrs. John",female,41.0,2,0,A/5 69010,72.36399211771425,S,0,3,0,Middle-aged,Very High,Rare
705,1,3,"Passenger_705, Mr/Mrs. John",male,58.0,0,0,A/5 86794,33.887043027625744,C,0,1,1,Middle-aged,High,Rare
706,1,2,"Passenger_706, Mr/Mrs. John",female,34.0,1,0,A/5 34485,13.73843741257661,S,0,2,0,Adult,Medium,Rare
707,1,1,"Passenger_707, Mr/Mrs. John",male,41.0,0,2,A/5 99299,108.4177882190554,S,0,3,0,Middle-aged,Very High,Rare
708,1,1,"Passenger_708, Mr/Mrs. John",male,20.0,3,0,A/5 11067,51.76218574688275,S,0,4,0,Adult,Very High,Rare
709,1,3,"Passenger_709, Mr/Mrs. John",male,59.0,0,1,A/5 30607,31.852211492208674,C,0,2,0,Middle-aged,High,Rare
710,0,1,"Passenger_710, Mr/Mrs. John",male,18.0,1,4,A/5 71597,11.091802378992522,S,1,6,0,Teenager,Medium,Rare
711,0,2,"Passenger_711, Mr/Mrs. John",female,14.0,0,0,A/5 84554,14.965466446403989,S,0,1,1,Teenager,Medium,Rare
712,0,1,"Passenger_712, Mr/Mrs. John",male,7.0,0,0,A/5 58521,35.474287666351564,S,0,1,1,Child,High,Rare
713,0,2,"Passenger_713, Mr/Mrs. John",male,15.0,0,0,A/5 25187,2.390492052806445,S,0,1,1,Teenager,Low,Rare
714,1,1,"Passenger_714, Mr/Mrs. John",male,35.0,0,3,A/5 13985,9.492141969066866,C,0,4,0,Adult,Low,Rare
715,0,3,"Passenger_715, Mr/Mrs. John",male,41.0,2,3,A/5 53052,40.0453485252843,C,0,6,0,Middle-aged,High,Rare
716,1,1,"Passenger_716, Mr/Mrs. John",female,35.0,2,0,A/5 29563,20.92678604464805,S,0,3,0,Adult,Medium,Rare
717,0,3,"Passenger_717, Mr/Mrs. John",female,48.0,1,0,A/5 57322,16.4743320588382,S,0,2,0,Middle-aged,Medium,Rare
718,0,1,"Passenger_718, Mr/Mrs. John",male,41.0,0,1,A/5 71245,5.255528045401586,S,1,2,0,Middle-aged,Low,Rare
719,0,3,"Passenger_719, Mr/Mrs. John",female,17.0,1,0,A/5 61514,18.660025781160467,S,0,2,0,Teenager,Medium,Rare
720,0,3,"Passenger_720, Mr/Mrs. John",female,50.0,0,1,A/5 28608,47.12605034949903,C,0,2,0,Middle-aged,Very High,Rare
721,0,3,"Passenger_721, Mr/Mrs. John",male,41.0,0,2,A/5 77262,9.809363657843535,S,1,3,0,Middle-aged,Medium,Rare
722,0,3,"Passenger_722, Mr/Mrs. John",female,13.0,0,0,A/5 81327,0.1732213430816515,C,0,1,1,Teenager,Low,Rare
723,0,2,"Passenger_723, Mr/Mrs. John",male,14.0,0,0,A/5 67225,35.33255213551023,S,0,1,1,Teenager,High,Rare
724,1,2,"Passenger_724, Mr/Mrs. John",male,79.0,0,0,A/5 83994,115.14187846308428,S,0,1,1,Senior,Very High,Rare
725,1,3,"Passenger_725, Mr/Mrs. John",female,68.0,0,0,A/5 27221,29.87214241405783,S,0,1,1,Senior,High,Rare
726,0,3,"Passenger_726, Mr/Mrs. John",male,16.0,0,0,A/5 58506,4.087826520907533,S,0,1,1,Teenager,Low,Rare
727,0,3,"Passenger_727, Mr/Mrs. John",female,41.0,1,1,A/5 30968,12.375716458637848,Q,0,3,0,Middle-aged,Medium,Rare
728,0,3,"Passenger_728, Mr/Mrs. John",female,28.0,0,2,A/5 92606,64.7117438547474,S,1,3,0,Adult,Very High,Rare
729,0,3,"Passenger_729, Mr/Mrs. John",male,66.0,0,2,A/5 37937,8.470575985747805,S,0,3,0,Senior,Low,Rare
730,0,3,"Passenger_730, Mr/Mrs. John",female,8.0,0,0,A/5 72435,29.942975473647337,S,1,1,1,Child,High,Rare
731,0,1,"Passenger_731, Mr/Mrs. John",male,43.0,0,1,A/5 59508,16.489202471938103,S,0,2,0,Middle-aged,Medium,Rare
732,0,3,"Passenger_732, Mr/Mrs. John",male,45.0,0,0,A/5 51831,7.455890726182043,S,0,1,1,Middle-aged,Low,Rare
733,0,3,"Passenger_733, Mr/Mrs. John",male,71.0,0,0,A/5 52933,53.72239789619256,S,0,1,1,Senior,Very High,Rare
734,1,1,"Passenger_734, Mr/Mrs. John",female,57.0,0,0,A/5 57307,43.45673272607573,S,1,1,1,Middle-aged,High,Rare
735,0,3,"Passenger_735, Mr/Mrs. John",male,30.0,1,0,A/5 58340,34.67200802460706,S,0,2,0,Adult,High,Rare
736,1,1,"Passenger_736, Mr/Mrs. John",male,18.0,0,2,A/5 96338,8.628100802274588,S,0,3,0,Teenager,Low,Rare
737,0,3,"Passenger_737, Mr/Mrs. John",female,41.0,1,0,A/5 53601,3.2954316131472634,S,1,2,0,Middle-aged,Low,Rare
738,1,1,"Passenger_738, Mr/Mrs. John",female,39.0,0,0,A/5 85956,27.468725512442035,S,0,1,1,Middle-aged,High,Rare
739,0,3,"Passenger_739, Mr/Mrs. John",female,43.0,0,0,A/5 82178,25.814855724943047,Q,0,1,1,Middle-aged,High,Rare
740,0,3,"Passenger_740, Mr/Mrs. John",male,23.0,1,0,A/5 95311,6.679334422144874,S,0,2,0,Adult,Low,Rare
741,0,2,"Passenger_741, Mr/Mrs. John",male,6.0,0,0,A/5 38754,1.8524952228043856,S,0,1,1,Child,Low,Rare
742,1,3,"Passenger_742, Mr/Mrs. John",male,4.0,0,0,A/5 53310,2.692862863782972,S,0,1,1,Child,Low,Rare
743,0,3,"Passenger_743, Mr/Mrs. John",female,6.0,1,0,A/5 79893,157.74888637596763,S,0,2,0,Child,Very High,Rare
744,1,3,"Passenger_744, Mr/Mrs. John",male,18.0,0,0,A/5 96799,48.977673959198846,S,0,1,1,Teenager,Very High,Rare
745,1,1,"Passenger_745, Mr/Mrs. John",male,73.0,1,1,A/5 58367,81.62834882024268,S,0,3,0,Senior,Very High,Rare
746,1,2,"Passenger_746, Mr/Mrs. John",female,6.0,0,0,A/5 23201,6.943391417841559,S,0,1,1,Child,Low,Rare
747,0,1,"Passenger_747, Mr/Mrs. John",male,63.0,1,0,A/5 12739,103.46211874863376,S,0,2,0,Senior,Very High,Rare
748,0,3,"Passenger_748, Mr/Mrs. John",female,11.0,0,0,A/5 23231,4.925251771592604,S,1,1,1,Child,Low,Rare
749,0,3,"Passenger_749, Mr/Mrs. John",female,4.0,0,0,A/5 52495,22.76729030510784,S,0,1,1,Child,High,Rare
750,0,3,"Passenger_750, Mr/Mrs. John",female,41.0,0,0,A/5 31168,56.64538721830781,S,0,1,1,Middle-aged,Very High,Rare
751,0,3,"Passenger_751, Mr/Mrs. John",male,32.0,0,0,A/5 42624,13.77537377040768,Q,0,1,1,Adult,Medium,Rare
752,0,3,"Passenger_752, Mr/Mrs. John",male,70.0,0,2,A/5 20635,17.698786542973025,S,0,3,0,Senior,Medium,Rare
753,0,3,"Passenger_753, Mr/Mrs. John",female,65.0,0,0,A/5 19964,4.389701121963536,C,0,1,1,Senior,Low,Rare
754,1,1,"Passenger_754, Mr/Mrs. John",female,11.0,0,1,A/5 37785,4.197094853729348,C,0,2,0,Child,Low,Rare
755,0,3,"Passenger_755, Mr/Mrs. John",female,3.0,0,5,A/5 92797,30.92634946314717,S,0,6,0,Child,High,Rare
756,1,1,"Passenger_756, Mr/Mrs. John",male,76.0,0,0,A/5 94790,36.01822390488405,S,0,1,1,Senior,High,Rare
757,0,3,"Passenger_757, Mr/Mrs. John",female,18.0,2,0,A/5 86928,48.06642287516104,S,0,3,0,Teenager,Very High,Rare
758,0,3,"Passenger_758, Mr/Mrs. John",female,41.0,0,0,A/5 22336,26.03097767468411,S,0,1,1,Middle-aged,High,Rare
759,1,3,"Passenger_759, Mr/Mrs. John",female,23.0,0,2,A/5 87475,33.20891620980885,S,1,3,0,Adult,High,Rare
760,0,1,"Passenger_760, Mr/Mrs. John",female,41.0,0,2,A/5 37412,0.4355027753998337,S,0,3,0,Middle-aged,Low,Rare
761,0,2,"Passenger_761, Mr/Mrs. John",female,69.0,0,0,A/5 92212,5.6621097895506605,C,0,1,1,Senior,Low,Rare
762,0,2,"Passenger_762, Mr/Mrs. John",male,30.0,2,1,A/5 85379,134.2092446564455,S,1,4,0,Adult,Very High,Rare
763,0,2,"Passenger_763, Mr/Mrs. John",male,25.0,0,0,A/5 55591,2.5291577461897248,S,0,1,1,Adult,Low,Rare
764,1,1,"Passenger_764, Mr/Mrs. John",male,58.0,2,3,A/5 71750,36.34094814879337,S,0,6,0,Middle-aged,High,Rare
765,0,3,"Passenger_765, Mr/Mrs. John",male,41.0,0,2,A/5 45454,6.197921181017694,S,0,3,0,Middle-aged,Low,Rare
766,0,3,"Passenger_766, Mr/Mrs. John",male,41.0,1,0,A/5 72672,40.36206332297254,S,1,2,0,Middle-aged,High,Rare
767,1,2,"Passenger_767, Mr/Mrs. John",male,41.0,0,0,A/5 37228,39.1725718140739,S,0,1,1,Middle-aged,High,Rare
768,1,2,"Passenger_768, Mr/Mrs. John",male,10.0,1,0,A/5 24429,8.538656390030184,S,0,2,0,Child,Low,Rare
769,0,2,"Passenger_769, Mr/Mrs. John",male,11.0,0,0,A/5 94294,10.054721511113089,S,0,1,1,Child,Medium,Rare
770,0,3,"Passenger_770, Mr/Mrs. John",male,45.0,0,1,A/5 77808,34.03348750219458,S,0,2,0,Middle-aged,High,Rare
771,1,3,"Passenger_771, Mr/Mrs. John",female,64.0,0,0,A/5 92886,15.821996126193511,S,0,1,1,Senior,Medium,Rare
772,0,3,"Passenger_772, Mr/Mrs. John",female,2.0,0,0,A/5 63015,6.923252186832529,C,1,1,1,Child,Low,Rare
773,0,3,"Passenger_773, Mr/Mrs. John",male,42.0,2,0,A/5 98074,42.098351540228016,S,1,3,0,Middle-aged,High,Rare
774,0,3,"Passenger_774, Mr/Mrs. John",female,75.0,0,3,A/5 78936,5.357130023353187,S,1,4,0,Senior,Low,Rare
775,0,3,"Passenger_775, Mr/Mrs. John",male,18.0,0,0,A/5 90907,61.935055408822585,S,1,1,1,Teenager,Very High,Rare
776,1,1,"Passenger_776, Mr/Mrs. John",male,59.0,1,0,A/5 67378,23.133607244171888,S,0,2,0,Middle-aged,High,Rare
777,0,3,"Passenger_777, Mr/Mrs. John",male,6.0,0,0,A/5 47310,3.574869276282769,S,0,1,1,Child,Low,Rare
778,0,1,"Passenger_778, Mr/Mrs. John",male,47.0,2,3,A/5 93683,37.90101084995401,C,1,6,0,Middle-aged,High,Rare
779,0,3,"Passenger_779, Mr/Mrs. John",female,42.0,1,1,A/5 78827,23.4312648304192,S,0,3,0,Middle-aged,High,Rare
780,1,2,"Passenger_780, Mr/Mrs. John",female,77.0,0,0,A/5 45256,11.324924461540403,S,0,1,1,Senior,Medium,Rare
781,1,3,"Passenger_781, Mr/Mrs. John",male,2.0,1,0,A/5 86428,17.57168095280349,S,0,2,0,Child,Medium,Rare
782,1,3,"Passenger_782, Mr/Mrs. John",male,41.0,0,0,A/5 48889,11.337699422444116,S,0,1,1,Middle-aged,Medium,Rare
783,0,3,"Passenger_783, Mr/Mrs. John",male,79.0,0,0,A/5 61428,9.766478166053869,C,1,1,1,Senior,Medium,Rare
